FileName,FeatureModel,VP,NoF,NLeaf,NM,NO,NA,NVF,NGF,SHoF,MHoF,SCDF,MCDF,NoFC,NoC,DoT,ADoT,RoV,BF,CoC,FoC
model_20140428_1917957920.xml,Toko,25.0,63.0,43.0,19.0,14.0,1.0,15.0,20.0,3.0,26.0,0.0,0.0,2.0,1.0,5.0,2.7906976744186047,0.3225806451612903,3.1,1.0,0.2222222222222222
model_20140430_1345238885.xml,SIGA-lctf-fta,5.0,17.0,12.0,7.0,2.0,0.0,2.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,1.75,0.3125,3.2,0.9411764705882353,0.11764705882352941
model_20140430_1532303117.xml,TAM Reservas,10.0,32.0,24.0,8.0,4.0,6.0,10.0,8.0,19.0,0.0,2.0,0.0,4.0,2.0,7.0,2.4166666666666665,0.25806451612903225,3.875,1.03125,0.125
model_20140503_110898123.xml,MobilePhone,7.0,16.0,11.0,3.0,3.0,1.0,4.0,5.0,3.0,6.0,2.0,1.0,4.0,2.0,5.0,1.9090909090909092,0.3333333333333333,3.0,1.0625,0.1875
model_20140503_2024413965.xml,a,6.0,16.0,10.0,1.0,1.0,2.0,3.0,6.0,4.0,9.0,0.0,0.0,0.0,0.0,5.0,2.7,0.4,2.5,0.9375,0.0625
model_20140508_530056624.xml,Hamburguesa V2,9.0,36.0,28.0,8.0,3.0,4.0,7.0,8.0,14.0,10.0,13.0,10.0,25.0,23.0,4.0,2.107142857142857,0.22857142857142856,4.375,1.6111111111111112,0.08333333333333333
model_20140508_536536644.xml,Hamburguesa,9.0,36.0,28.0,8.0,3.0,4.0,7.0,8.0,14.0,10.0,12.0,0.0,14.0,8.0,4.0,2.107142857142857,0.22857142857142856,4.375,1.1944444444444444,0.08333333333333333
model_20140509_978687642.xml,Computer Selection,1.0,10.0,7.0,8.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.3333333333333333,3.0,0.9,0.1
model_20140511_603377022.xml,Pruebas Booleanas,8.0,15.0,12.0,4.0,2.0,3.0,5.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,1.3333333333333333,0.75,1.3333333333333333,0.26666666666666666,0.13333333333333333
model_20140514_1151327844.xml,SPLOT Tutorial,11.0,43.0,36.0,13.0,4.0,6.0,10.0,7.0,22.0,3.0,15.0,0.0,15.0,9.0,5.0,2.0555555555555554,0.20588235294117646,4.857142857142857,1.0,0.09302325581395349
model_20140524_520707568.xml,asdsfa ewtwwe,4.0,11.0,10.0,4.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.2,5.0,0.5454545454545454,0.18181818181818182
model_20140530_1262796172.xml,Rotary_Element,4.0,10.0,6.0,4.0,3.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.3333333333333335,0.4444444444444444,2.25,0.9,0.3
model_20140604_731553244.xml,AGORA,6.0,14.0,8.0,4.0,3.0,0.0,3.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,2.375,0.5454545454545454,1.8333333333333333,0.7857142857142857,0.21428571428571427
model_20140605_572628146.xml,Website,6.0,11.0,9.0,4.0,6.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.8888888888888888,0.2,5.0,0.9090909090909091,0.5454545454545454
model_20140613_1129301242.xml,E-Shop magister2014,4.0,10.0,6.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.8333333333333333,0.4444444444444444,2.25,0.9,0.2
model_20140613_2054294739.xml,eshop,4.0,10.0,6.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,1.8333333333333333,0.4444444444444444,2.25,1.1,0.2
model_20140614_1407759983.xml,blog-Gabriel-magister2014,13.0,29.0,20.0,8.0,8.0,3.0,11.0,9.0,6.0,6.0,1.0,0.0,9.0,3.0,4.0,2.25,0.32142857142857145,3.111111111111111,1.0689655172413792,0.27586206896551724
model_20140614_1599125118.xml,Magister 2014-ROLOG,7.0,13.0,11.0,4.0,6.0,1.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.1818181818181819,0.16666666666666666,6.0,0.9230769230769231,0.46153846153846156
model_20140614_1989695192.xml,MobileApps Multiplatform,14.0,29.0,23.0,5.0,12.0,1.0,13.0,6.0,3.0,8.0,3.0,4.0,7.0,8.0,4.0,2.4782608695652173,0.21428571428571427,4.666666666666667,1.2413793103448276,0.41379310344827586
model_20140614_2029282468.xml,sistema salud macro,33.0,54.0,40.0,18.0,31.0,1.0,32.0,14.0,2.0,2.0,0.0,0.0,2.0,1.0,5.0,2.375,0.2641509433962264,3.7857142857142856,1.0,0.5740740740740741
model_20140614_436006902.xml,MesaAyuda-Magister2014,8.0,25.0,19.0,5.0,3.0,4.0,7.0,6.0,13.0,3.0,6.0,3.0,11.0,9.0,3.0,1.736842105263158,0.3,3.3333333333333335,1.16,0.12
model_20140614_81946339.xml,MC_PortalesCeis_Magister,16.0,22.0,17.0,4.0,15.0,0.0,15.0,5.0,0.0,2.0,0.0,0.0,4.0,2.0,3.0,1.9411764705882353,0.23809523809523808,4.2,1.0454545454545454,0.6818181818181818
model_20140615_1417385367.xml,bCMSContext,15.0,35.0,21.0,12.0,9.0,5.0,14.0,14.0,10.0,3.0,0.0,0.0,0.0,0.0,5.0,3.2857142857142856,0.4117647058823529,2.4285714285714284,0.9714285714285714,0.2571428571428571
model_20140615_1477062295.xml,Physiological computing feature model,11.0,33.0,22.0,9.0,4.0,5.0,9.0,11.0,12.0,7.0,0.0,0.0,4.0,2.0,5.0,2.3636363636363638,0.3548387096774194,2.8181818181818183,1.0,0.12121212121212122
model_20140615_1755551630.xml,EMGBS,9.0,24.0,12.0,12.0,7.0,2.0,9.0,12.0,4.0,0.0,0.0,0.0,2.0,1.0,5.0,3.1666666666666665,0.5217391304347826,1.9166666666666667,1.0,0.2916666666666667
model_20140628_1177734570.xml,ScrollingText,7.0,29.0,19.0,9.0,0.0,6.0,6.0,10.0,15.0,4.0,8.0,3.0,19.0,12.0,4.0,2.1052631578947367,0.35714285714285715,2.8,1.3793103448275863,0.0
model_20140629_1128400878.xml,DBdesign,8.0,42.0,28.0,17.0,1.0,4.0,5.0,14.0,14.0,9.0,0.0,0.0,0.0,0.0,6.0,3.4285714285714284,0.34146341463414637,2.9285714285714284,0.9761904761904762,0.023809523809523808
model_20140630_1564361664.xml,Nudelsalat,2.0,10.0,8.0,2.0,1.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.25,0.2222222222222222,4.5,0.9,0.1
model_20140710_2059561340.xml,Strategy Mobile Game,13.0,33.0,22.0,6.0,5.0,7.0,12.0,11.0,19.0,2.0,6.0,2.0,10.0,4.0,5.0,2.6363636363636362,0.34375,2.909090909090909,1.0909090909090908,0.15151515151515152
model_20140728_1532422166.xml,DelayBlockSemSpec,8.0,23.0,16.0,8.0,7.0,1.0,8.0,7.0,7.0,0.0,7.0,0.0,13.0,20.0,3.0,1.9375,0.3181818181818182,3.142857142857143,1.826086956521739,0.30434782608695654
model_20140801_240918546.xml,LineaDeCredito,5.0,22.0,14.0,7.0,1.0,4.0,5.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,2.642857142857143,0.38095238095238093,2.625,0.9545454545454546,0.045454545454545456
model_20140819_1020837515.xml,Marketplace_DFEA,26.0,63.0,48.0,36.0,26.0,0.0,26.0,15.0,0.0,0.0,0.0,0.0,10.0,5.0,3.0,2.1041666666666665,0.24193548387096775,4.133333333333334,1.0634920634920635,0.4126984126984127
model_20140819_1738890661.xml,MK Andes,2.0,10.0,7.0,7.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.8571428571428572,0.3333333333333333,3.0,0.9,0.2
model_20140819_2062208658.xml,MarketplaceDeLosAlpes,7.0,26.0,19.0,18.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.28,3.5714285714285716,0.9615384615384616,0.2692307692307692
model_20140819_424669215.xml,MISO Uniandes 201411102,8.0,17.0,12.0,8.0,8.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.3125,3.2,0.9411764705882353,0.47058823529411764
model_20140819_535519547.xml,MarketPlace-Sample,2.0,13.0,10.0,10.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.8,0.25,4.0,0.9230769230769231,0.15384615384615385
model_20140819_709073537.xml,Marketplace,13.0,43.0,35.0,29.0,13.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.19047619047619047,5.25,1.0,0.3023255813953488
model_20140819_914542251.xml,Equipo 6 - Uniandes - MP,15.0,62.0,49.0,43.0,13.0,2.0,15.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,2.306122448979592,0.21311475409836064,4.6923076923076925,0.9838709677419355,0.20967741935483872
model_20140819_940483638.xml,1,3.0,11.0,8.0,5.0,2.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,1.5,0.3,3.3333333333333335,1.0,0.18181818181818182
model_20140820_1349433690.xml,MarketplaceDeLosAlpes,7.0,22.0,17.0,14.0,7.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.8823529411764706,0.23809523809523808,4.2,0.9545454545454546,0.3181818181818182
model_20140823_1972464026.xml,MarketplaceMiso,13.0,35.0,28.0,21.0,13.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,0.20588235294117646,4.857142857142857,1.0571428571428572,0.37142857142857144
model_20140824_1421620261.xml,MartketPlaceMISO-20140824,18.0,51.0,41.0,32.0,18.0,0.0,18.0,10.0,0.0,0.0,0.0,0.0,10.0,12.0,2.0,2.0,0.2,5.0,1.2156862745098038,0.35294117647058826
model_20140824_1698583194.xml,Linea Producto MarketPlace,26.0,66.0,45.0,39.0,26.0,0.0,26.0,21.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,3.2444444444444445,0.3230769230769231,3.0952380952380953,1.0151515151515151,0.3939393939393939
model_20140824_2115796112.xml,Swap MArketplace,16.0,43.0,34.0,26.0,16.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,18.0,10.0,3.0,2.0588235294117645,0.21428571428571427,4.666666666666667,1.2093023255813953,0.37209302325581395
model_20140824_525404983.xml,Market Place,15.0,47.0,33.0,31.0,15.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.212121212121212,0.30434782608695654,3.2857142857142856,0.9787234042553191,0.3191489361702128
model_20140825_2017008690.xml,MISO4204_2014-2_Marketplace,19.0,58.0,49.0,36.0,18.0,0.0,18.0,9.0,0.0,3.0,0.0,0.0,2.0,1.0,4.0,2.061224489795918,0.15789473684210525,6.333333333333333,1.0,0.3103448275862069
model_20140826_2051139991.xml,Marketplace para PYMES,11.0,31.0,22.0,19.0,11.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.3,3.3333333333333335,0.967741935483871,0.3548387096774194
model_20140902_941000321.xml,teste,3.0,13.0,6.0,6.0,0.0,2.0,2.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.5833333333333334,1.7142857142857142,0.9230769230769231,0.0
model_20140905_2124104947.xml,SPL Studies,2.0,10.0,8.0,2.0,0.0,1.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,1.125,0.6666666666666666,1.5,0.3,0.0
model_20140905_372428255.xml,SPL Studies,4.0,13.0,8.0,3.0,1.0,2.0,3.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,1.875,0.5555555555555556,1.8,0.6923076923076923,0.07692307692307693
model_20140914_1816201365.xml,B2B Website,7.0,37.0,29.0,23.0,5.0,0.0,5.0,8.0,0.0,8.0,0.0,0.0,4.0,2.0,4.0,2.6206896551724137,0.2222222222222222,4.5,1.027027027027027,0.13513513513513514
model_20140914_775838300.xml,B2B Website,5.0,24.0,18.0,18.0,5.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.3333333333333335,0.2608695652173913,3.8333333333333335,0.9583333333333334,0.20833333333333334
model_20140917_195564800.xml,Middle Office,1.0,16.0,10.0,14.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.2,0.4,2.5,0.9375,0.0625
model_20140925_285704903.xml,ReallyConsistentQuestion,3.0,20.0,8.0,13.0,0.0,3.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,4.375,0.631578947368421,1.5833333333333333,0.95,0.0
model_20141006_1946000492.xml,SHIFT QAs,4.0,14.0,8.0,4.0,0.0,3.0,3.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,5.0,2.75,0.46153846153846156,2.1666666666666665,0.9285714285714286,0.0
model_20141017_1234330746.xml,Control biometrico,14.0,38.0,26.0,13.0,7.0,1.0,8.0,12.0,2.0,15.0,1.0,7.0,11.0,11.0,4.0,2.076923076923077,0.32432432432432434,3.0833333333333335,1.263157894736842,0.18421052631578946
model_20141018_2078980023.xml,FrameWorkProdemge,79.0,87.0,67.0,6.0,78.0,1.0,79.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,3.582089552238806,0.23529411764705882,4.25,0.9770114942528736,0.896551724137931
model_20141018_811394530.xml,FrameWorkProdemge,12.0,23.0,17.0,9.0,11.0,1.0,12.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.2941176470588234,0.2857142857142857,3.5,0.9130434782608695,0.4782608695652174
model_20141021_386995832.xml,E-Learning,12.0,24.0,17.0,5.0,8.0,1.0,9.0,7.0,2.0,8.0,0.0,1.0,4.0,2.0,4.0,2.411764705882353,0.30434782608695654,3.2857142857142856,1.0416666666666667,0.3333333333333333
model_20141023_1082000051.xml,MLX,21.0,37.0,26.0,8.0,17.0,3.0,20.0,11.0,6.0,5.0,1.0,5.0,15.0,15.0,6.0,3.3461538461538463,0.3055555555555556,3.272727272727273,1.3783783783783783,0.4594594594594595
model_20141023_1600573567.xml,COBI,8.0,20.0,13.0,6.0,4.0,0.0,4.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,2.230769230769231,0.3684210526315789,2.7142857142857144,0.95,0.2
model_20141023_437365215.xml,Control Biometrico,13.0,35.0,23.0,14.0,7.0,1.0,8.0,12.0,2.0,11.0,1.0,3.0,6.0,4.0,5.0,2.347826086956522,0.35294117647058826,2.8333333333333335,1.0857142857142856,0.2
model_20141029_1107505375.xml,E-commerce system1,2.0,12.0,8.0,9.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,0.36363636363636365,2.75,0.9166666666666666,0.16666666666666666
model_20141029_1924517902.xml,E-commerce system,7.0,53.0,35.0,44.0,3.0,3.0,6.0,18.0,3.0,2.0,0.0,0.0,0.0,0.0,8.0,2.8,0.34615384615384615,2.888888888888889,0.9811320754716981,0.05660377358490566
model_20141030_1194865372.xml,PGE-FeatureModel_V1,17.0,48.0,35.0,8.0,5.0,5.0,10.0,13.0,10.0,24.0,0.0,0.0,0.0,0.0,5.0,2.0,0.2765957446808511,3.6153846153846154,0.9791666666666666,0.10416666666666667
model_20141030_1477913256.xml,FeatureModelName,3.0,12.0,11.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,0.14285714285714285,7.0,0.6666666666666666,0.08333333333333333
model_20141102_1778359466.xml,EjericioModeloCaracteristicas,7.0,23.0,16.0,9.0,4.0,1.0,5.0,7.0,2.0,7.0,0.0,0.0,0.0,0.0,5.0,2.4375,0.3181818181818182,3.142857142857143,0.9565217391304348,0.17391304347826086
model_20141103_285596543.xml,MobilePhone,10.0,25.0,17.0,8.0,6.0,0.0,6.0,8.0,0.0,10.0,0.0,0.0,4.0,2.0,4.0,2.411764705882353,0.3333333333333333,3.0,1.04,0.24
model_20141103_771283347.xml,Telefono,4.0,10.0,7.0,2.0,2.0,2.0,4.0,3.0,5.0,0.0,3.0,0.0,4.0,3.0,3.0,1.7142857142857142,0.3333333333333333,3.0,1.2,0.2
model_20141104_1527188029.xml,Total Informatica,103.0,140.0,130.0,36.0,103.0,0.0,103.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.07194244604316546,13.9,0.9928571428571429,0.7357142857142858
model_20141106_1014782772.xml,BuurtPensioen,6.0,17.0,11.0,3.0,2.0,0.0,2.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,6.0,3.3636363636363638,0.375,2.6666666666666665,0.9411764705882353,0.11764705882352941
model_20141106_309720283.xml,BuurtPensioen,31.0,57.0,35.0,8.0,18.0,2.0,20.0,22.0,5.0,25.0,0.0,0.0,0.0,0.0,8.0,3.857142857142857,0.39285714285714285,2.5454545454545454,0.9824561403508771,0.3157894736842105
model_20141106_687094706.xml,Economie moderne locale,35.0,65.0,39.0,8.0,18.0,3.0,21.0,26.0,7.0,31.0,0.0,0.0,0.0,0.0,8.0,3.9743589743589745,0.40625,2.4615384615384617,0.9846153846153847,0.27692307692307694
model_20141107_377655341.xml,TiendaEnLinea,14.0,24.0,20.0,5.0,12.0,1.0,13.0,4.0,2.0,4.0,0.0,0.0,3.0,2.0,3.0,1.7,0.23529411764705882,4.25,0.7916666666666666,0.5
model_20141107_655975442.xml,Mobile Phone,4.0,10.0,7.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,1.7142857142857142,0.3333333333333333,3.0,1.1,0.2
model_20141108_202761108.xml,jjjjj,3.0,10.0,7.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,10.0,2.0,3.0,1.7142857142857142,0.3333333333333333,3.0,1.1,0.1
model_20141108_701198022.xml,erewr,8.0,11.0,6.0,2.0,6.0,1.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.5,0.7142857142857143,1.4,0.6363636363636364,0.5454545454545454
model_20141109_1274255950.xml,Webshop_SPLE2014_Chalmers,3.0,11.0,8.0,5.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.5,0.3,3.3333333333333335,1.0,0.09090909090909091
model_20141111_2120296387.xml,BioFM,8.0,51.0,39.0,9.0,0.0,8.0,8.0,12.0,41.0,0.0,0.0,0.0,0.0,0.0,6.0,3.5641025641025643,0.24,4.166666666666667,0.9803921568627451,0.0
model_20141113_1414990983.xml,Webshop,31.0,46.0,34.0,10.0,29.0,1.0,30.0,12.0,2.0,4.0,2.0,1.0,6.0,3.0,3.0,2.323529411764706,0.26666666666666666,3.75,1.0434782608695652,0.6304347826086957
model_20141113_346832425.xml,e-commerce,19.0,56.0,42.0,5.0,7.0,1.0,8.0,14.0,3.0,40.0,1.0,4.0,8.0,5.0,5.0,2.261904761904762,0.2545454545454545,3.9285714285714284,1.0714285714285714,0.125
model_20141114_653359930.xml,Epic slice machine,10.0,32.0,23.0,7.0,4.0,0.0,4.0,9.0,0.0,20.0,0.0,13.0,14.0,9.0,5.0,2.1739130434782608,0.2903225806451613,3.4444444444444446,1.25,0.125
model_20141116_913921823.xml,E-commerce,8.0,44.0,32.0,32.0,7.0,1.0,8.0,12.0,4.0,0.0,1.0,0.0,7.0,4.0,4.0,2.78125,0.27906976744186046,3.5833333333333335,1.0681818181818181,0.1590909090909091
model_20141119_1459706454.xml,Limerick Bike Sharing System,3.0,34.0,26.0,25.0,1.0,1.0,2.0,8.0,2.0,5.0,0.0,0.0,0.0,0.0,5.0,2.076923076923077,0.24242424242424243,4.125,0.9705882352941176,0.029411764705882353
model_20141119_1676144838.xml,BSS_CS5702_G3,5.0,14.0,8.0,8.0,3.0,2.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.5,2.0,0.8571428571428571,0.21428571428571427
model_20141129_1031364.xml,Content,3.0,12.0,8.0,3.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,5.0,5.0,2.0,3.0,2.0,0.36363636363636365,2.75,1.0833333333333333,0.0
model_20141129_1141626102.xml,Attempt of mine,3.0,12.0,8.0,3.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,8.0,8.0,2.0,3.0,2.0,0.36363636363636365,2.75,1.0833333333333333,0.0
model_20141129_1168519534.xml,Content,3.0,12.0,8.0,3.0,0.0,1.0,1.0,4.0,3.0,5.0,2.0,3.0,5.0,2.0,3.0,2.0,0.36363636363636365,2.75,1.0833333333333333,0.0
model_20141129_1642511009.xml,Assessment_Lina,8.0,34.0,24.0,6.0,0.0,4.0,4.0,10.0,15.0,12.0,11.0,5.0,18.0,14.0,5.0,2.625,0.30303030303030304,3.3,1.3823529411764706,0.0
model_20141129_2117240468.xml,Content model,3.0,12.0,8.0,3.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,5.0,5.0,2.0,3.0,2.0,0.36363636363636365,2.75,1.0833333333333333,0.0
model_20141129_264528063.xml,Content,3.0,13.0,9.0,3.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,2.0,2.0,1.0,3.0,2.0,0.3333333333333333,3.0,1.0,0.0
model_20141129_6569546.xml,Online Bookstore,9.0,25.0,16.0,6.0,3.0,3.0,6.0,9.0,8.0,7.0,0.0,2.0,2.0,1.0,5.0,3.1875,0.375,2.6666666666666665,1.0,0.12
model_20141129_966803644.xml,eLearning ways,11.0,12.0,8.0,0.0,11.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,2.0,0.36363636363636365,2.75,1.0,0.9166666666666666
model_20141202_104116345.xml,celular,4.0,10.0,7.0,2.0,2.0,2.0,4.0,3.0,5.0,0.0,3.0,0.0,4.0,2.0,3.0,1.7142857142857142,0.3333333333333333,3.0,1.1,0.2
model_20141202_107430422.xml,Tankwar,15.0,36.0,25.0,7.0,7.0,6.0,13.0,11.0,12.0,9.0,0.0,0.0,0.0,0.0,4.0,2.52,0.3142857142857143,3.1818181818181817,0.9722222222222222,0.19444444444444445
model_20141205_2005181775.xml,Pricing,8.0,33.0,25.0,4.0,1.0,2.0,3.0,8.0,7.0,20.0,0.0,0.0,0.0,0.0,5.0,2.28,0.25,4.0,0.9696969696969697,0.030303030303030304
model_20141212_523199394.xml,e-commerce,5.0,15.0,11.0,4.0,3.0,1.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,2.090909090909091,0.2857142857142857,3.5,0.9333333333333333,0.2
model_20150105_1168070568.xml,LscSpecSemantics,6.0,17.0,10.0,5.0,1.0,5.0,6.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,2.4,0.4375,2.2857142857142856,0.9411764705882353,0.058823529411764705
model_20150109_425963323.xml,bike,12.0,37.0,24.0,10.0,2.0,10.0,12.0,13.0,24.0,0.0,0.0,0.0,0.0,0.0,4.0,2.5416666666666665,0.3611111111111111,2.769230769230769,0.972972972972973,0.05405405405405406
model_20150114_50814742.xml,Robot Calibration,8.0,33.0,23.0,10.0,0.0,7.0,7.0,10.0,19.0,3.0,4.0,3.0,15.0,11.0,3.0,2.0,0.3125,3.2,1.303030303030303,0.0
model_20150120_214372699.xml,WISE,3.0,40.0,36.0,8.0,1.0,1.0,2.0,4.0,2.0,28.0,0.0,0.0,0.0,0.0,3.0,1.9166666666666667,0.10256410256410256,9.75,0.975,0.025
model_20150208_1225865238.xml,Obstacle identification,10.0,42.0,31.0,8.0,0.0,9.0,9.0,11.0,30.0,3.0,8.0,3.0,18.0,13.0,5.0,2.3548387096774195,0.2682926829268293,3.727272727272727,1.2857142857142858,0.0
model_20150208_2120373387.xml,Help System,7.0,25.0,17.0,6.0,0.0,6.0,6.0,8.0,15.0,3.0,0.0,3.0,8.0,5.0,5.0,2.1176470588235294,0.3333333333333333,3.0,1.16,0.0
model_20150209_1183047948.xml,GPL,21.0,29.0,21.0,6.0,20.0,1.0,21.0,8.0,2.0,0.0,2.0,0.0,18.0,19.0,4.0,3.0952380952380953,0.2857142857142857,3.5,1.6206896551724137,0.6896551724137931
model_20150212_1516383976.xml,Topology,3.0,12.0,8.0,3.0,0.0,3.0,3.0,4.0,8.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,0.36363636363636365,2.75,1.0,0.0
model_20150222_2069201003.xml,Stamppy,3.0,13.0,9.0,7.0,2.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.3333333333333333,3.0,0.9230769230769231,0.15384615384615385
model_20150222_409043024.xml,Stampidia,19.0,52.0,37.0,19.0,13.0,6.0,19.0,15.0,19.0,0.0,3.0,0.0,4.0,2.0,5.0,2.5675675675675675,0.29411764705882354,3.4,1.0192307692307692,0.25
model_20150223_339293957.xml,HelpSystem_2,6.0,26.0,18.0,9.0,0.0,5.0,5.0,8.0,13.0,3.0,0.0,3.0,10.0,7.0,3.0,2.0,0.32,3.125,1.2307692307692308,0.0
model_20150223_771673981.xml,HelpSystem_1,6.0,26.0,18.0,9.0,0.0,5.0,5.0,8.0,13.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.32,3.125,0.9615384615384616,0.0
model_20150226_64791123.xml,Caso Inmobiliaria,11.0,26.0,20.0,13.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,0.0,7.0,4.0,4.0,2.5,0.24,4.166666666666667,1.1153846153846154,0.38461538461538464
model_20150228_222823272.xml,Inmobiliaria,16.0,37.0,28.0,15.0,13.0,1.0,14.0,9.0,2.0,6.0,0.0,0.0,13.0,7.0,6.0,2.5714285714285716,0.25,4.0,1.162162162162162,0.35135135135135137
model_20150228_41303449.xml,Inmobiliaria,19.0,33.0,24.0,11.0,17.0,1.0,18.0,9.0,2.0,2.0,0.0,0.0,6.0,3.0,5.0,2.625,0.28125,3.5555555555555554,1.0606060606060606,0.5151515151515151
model_20150301_1821356180.xml,Inmobiliaria,16.0,28.0,21.0,9.0,14.0,0.0,14.0,7.0,0.0,4.0,0.0,0.0,9.0,5.0,4.0,2.5714285714285716,0.25925925925925924,3.857142857142857,1.1428571428571428,0.5
model_20150301_300492477.xml,Inmobiliaria,18.0,33.0,24.0,7.0,13.0,2.0,15.0,9.0,5.0,7.0,0.0,3.0,9.0,5.0,6.0,2.5,0.28125,3.5555555555555554,1.121212121212121,0.3939393939393939
model_20150301_527193150.xml,IMSPL-FeatureModel-V1,11.0,24.0,18.0,6.0,7.0,0.0,7.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,1.6111111111111112,0.2608695652173913,3.8333333333333335,0.9583333333333334,0.2916666666666667
model_20150302_1660900120.xml,Inmobiliaria,18.0,31.0,22.0,9.0,16.0,0.0,16.0,9.0,0.0,5.0,0.0,3.0,9.0,5.0,4.0,2.4545454545454546,0.3,3.3333333333333335,1.1290322580645162,0.5161290322580645
model_20150304_173081072.xml,Lampiro,18.0,20.0,18.0,1.0,18.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,14.0,14.0,2.0,1.3888888888888888,0.10526315789473684,9.5,1.65,0.9
model_20150304_617127008.xml,Berkley DB,40.0,56.0,42.0,13.0,38.0,2.0,40.0,14.0,4.0,0.0,0.0,0.0,12.0,12.0,8.0,3.4523809523809526,0.2545454545454545,3.9285714285714284,1.1964285714285714,0.6785714285714286
